,endTime,artistName,trackName,msPlayed,UniqueID,In Library,album,track_uri
3887,2021-03-05 01:32,We The Kingdom,Holy Water - Church Sessions,464809,We The Kingdom:Holy Water - Church Sessions,0,,
3888,2021-03-05 02:16,Pat Barrett,As For Me (feat. Chris Tomlin),2703,Pat Barrett:As For Me (feat. Chris Tomlin),0,,
3889,2021-03-05 02:44,FAITHFUL,A Woman,19639,FAITHFUL:A Woman,0,,
3890,2021-03-05 18:31,FAITHFUL,A Woman,301131,FAITHFUL:A Woman,0,,
3891,2021-03-05 18:37,Hillsong Worship,Agnus Dei / King Of Kings,402973,Hillsong Worship:Agnus Dei / King Of Kings,0,,
3892,2021-03-05 18:41,JUDAH.,The Getting Through,249823,JUDAH.:The Getting Through,0,,
3893,2021-03-07 00:38,JUDAH.,The Getting Through,74534,JUDAH.:The Getting Through,0,,
3894,2021-03-07 00:44,Elevation Worship,Available (Morning & Evening),349002,Elevation Worship:Available (Morning & Evening),0,,
3895,2021-03-07 00:51,Brandon Lake,House Of Miracles - Live,453980,Brandon Lake:House Of Miracles - Live,0,,
3896,2021-03-07 00:56,Red Rocks Worship,Never Leave,286987,Red Rocks Worship:Never Leave,0,,
3897,2021-03-07 01:08,The Belonging Co,Turn Your Eyes - Live,707470,The Belonging Co:Turn Your Eyes - Live,0,,
3898,2021-03-07 01:15,Vineyard Worship,Sons and Daughters,407342,Vineyard Worship:Sons and Daughters,0,,
3899,2021-03-07 01:23,CeCe Winans,Believe For It - Live,502333,CeCe Winans:Believe For It - Live,0,,
3900,2021-03-07 01:35,Israel & New Breed,Hymn of Breakthrough,725949,Israel & New Breed:Hymn of Breakthrough,0,,
3901,2021-03-07 01:39,Pat Barrett,Morning By Morning,260138,Pat Barrett:Morning By Morning,0,,
3902,2021-03-07 01:43,Evan Craft,Be My Shalom - English,187943,Evan Craft:Be My Shalom - English,0,,
3903,2021-03-07 01:48,Enterline,At the Sound of Your Name,324237,Enterline:At the Sound of Your Name,0,,
3904,2021-03-07 01:52,Vertical Worship,Faithful Now,234560,Vertical Worship:Faithful Now,0,,
3905,2021-03-07 01:56,Hillsong Worship,Fresh Wind - Studio,273183,Hillsong Worship:Fresh Wind - Studio,1,Fresh Wind,5bCBMKuaHNpRCuPPVKtzlk
3906,2021-03-07 02:02,Red Rocks Worship,Now Here,324849,Red Rocks Worship:Now Here,0,,
3907,2021-03-07 02:12,Maverick City Music,Move Your Heart,621222,Maverick City Music:Move Your Heart,1,Move Your Heart,2LwhrCJxsqVn68V8CVzuCu
3908,2021-03-07 02:21,Brandon Lake,Just Like Heaven - Live,556540,Brandon Lake:Just Like Heaven - Live,0,,
3909,2021-03-07 02:27,Cody Carnes,Christ Be Magnified - Live At Passion 2020,369270,Cody Carnes:Christ Be Magnified - Live At Passion 2020,0,,
3910,2021-03-07 02:34,Mack Brock,Come Now - Live,375813,Mack Brock:Come Now - Live,0,,
3911,2021-03-07 02:41,Elevation Worship,Graves Into Gardens (Live),452499,Elevation Worship:Graves Into Gardens (Live),0,,
3912,2021-03-07 02:46,REVERE,There Is No Higher Name - Live,294000,REVERE:There Is No Higher Name - Live,0,,
3913,2021-03-07 02:52,Vineyard Worship,You Don't Have To Lose Heart,354597,Vineyard Worship:You Don't Have To Lose Heart,0,,
3914,2021-03-07 02:56,Highlands Worship,Thank You,273439,Highlands Worship:Thank You,0,,
3915,2021-03-07 03:03,Sean Curran,Ways,391922,Sean Curran:Ways,0,,
3916,2021-03-07 03:12,The Belonging Co,Every Victory - Live,527794,The Belonging Co:Every Victory - Live,0,,
3917,2021-03-07 03:17,Passion,Breakthrough Miracle Power,352520,Passion:Breakthrough Miracle Power,0,,
3918,2021-03-07 03:23,Maverick City Music,The Story I'll Tell,311356,Maverick City Music:The Story I'll Tell,1,"Maverick City, Vol. 3 Pt. 2",1vlEWD1N2kcHWb8csMSVbh
3919,2021-03-07 19:26,Maverick City Music,The Story I'll Tell,440370,Maverick City Music:The Story I'll Tell,1,"Maverick City, Vol. 3 Pt. 2",1vlEWD1N2kcHWb8csMSVbh
3920,2021-03-07 19:33,Hillsong UNITED,Oceans (Where Feet May Fail) - Live From Madison Square Garden,443306,Hillsong UNITED:Oceans (Where Feet May Fail) - Live From Madison Square Garden,0,,
3921,2021-03-07 19:36,Pat Barrett,"Act Justly, Love Mercy, Walk Humbly",167406,"Pat Barrett:Act Justly, Love Mercy, Walk Humbly",0,,
3922,2021-03-07 19:44,Kari Jobe,The Blessing - Live,514665,Kari Jobe:The Blessing - Live,1,The Blessing,2elEVvWjPZltkotzcCwKvM
3923,2021-03-07 19:50,Matt Redman,All Praise - Acoustic,315279,Matt Redman:All Praise - Acoustic,0,,
3924,2021-03-07 19:55,Elevation Worship,Never Lost (Morning & Evening),282539,Elevation Worship:Never Lost (Morning & Evening),0,,
3925,2021-03-07 19:59,Hillsong UNITED,Another In The Fire - Studio,265518,Hillsong UNITED:Another In The Fire - Studio,0,,
3926,2021-03-07 20:08,Kari Jobe,First Love - Live,556854,Kari Jobe:First Love - Live,0,,
3927,2021-03-07 20:19,Cory Asbury,Sparrows,31091,Cory Asbury:Sparrows,0,,
3928,2021-03-08 17:14,Cory Asbury,Sparrows,18715,Cory Asbury:Sparrows,0,,
3929,2021-03-08 17:37,Cory Asbury,Sparrows,147935,Cory Asbury:Sparrows,0,,
3930,2021-03-08 17:43,Israel & New Breed,Promise Keeper,379619,Israel & New Breed:Promise Keeper,0,,
3931,2021-03-08 17:54,ONE HOUSE WORSHIP,Good,644838,ONE HOUSE WORSHIP:Good,0,,
3932,2021-03-08 17:57,ELEVATION RHYTHM,IYKYK,154551,ELEVATION RHYTHM:IYKYK,0,,
3933,2021-03-08 18:02,Mariners Worship,Oh My Soul,305500,Mariners Worship:Oh My Soul,0,,
3934,2021-03-08 18:05,SEU Worship,Better,202126,SEU Worship:Better,0,,
3935,2021-03-09 00:05,SEU Worship,Better,87303,SEU Worship:Better,0,,
3936,2021-03-09 00:11,Grace City,Come Into My Heart,315616,Grace City:Come Into My Heart,0,,
3937,2021-03-09 00:18,Maverick City Music,Champion,449704,Maverick City Music:Champion,1,You Hold It All Together,2c19UE2C1qOGQwzg1i7tx0
3938,2021-03-09 00:24,Hillsong UNITED,None But Jesus,371586,Hillsong UNITED:None But Jesus,0,,
3939,2021-03-09 00:29,Junior Garr,Culture of Love - Acoustic,244601,Junior Garr:Culture of Love - Acoustic,0,,
3940,2021-03-09 00:33,Junior Garr,Culture of Love - Acoustic,8988,Junior Garr:Culture of Love - Acoustic,0,,
3941,2021-03-09 00:40,Josh Baldwin,Evidence,25218,Josh Baldwin:Evidence,0,,
3942,2021-03-09 00:40,ICF Worship,Our Father - Live,420000,ICF Worship:Our Father - Live,0,,
3943,2021-03-09 00:55,Josh Baldwin,Evidence,216435,Josh Baldwin:Evidence,0,,
3944,2021-03-09 01:00,JUDAH.,Don't Know If I Believe It,291285,JUDAH.:Don't Know If I Believe It,0,,
3945,2021-03-09 01:04,Jesus Culture,Miracles,218453,Jesus Culture:Miracles,0,,
3946,2021-03-09 01:09,Elle Limebear,Lord You Have My Heart - Live,328923,Elle Limebear:Lord You Have My Heart - Live,0,,
3947,2021-03-09 01:18,Brandon Lake,Gratitude - Live,505838,Brandon Lake:Gratitude - Live,1,House Of Miracles,2An3WYTJcGjRXF1x0jGZ96
3948,2021-03-09 02:04,Brandon Lake,Gratitude - Live,590245,Brandon Lake:Gratitude - Live,1,House Of Miracles,2An3WYTJcGjRXF1x0jGZ96
3949,2021-03-09 02:10,Sovereign Grace Music,Christ Will Be My Hideaway,345266,Sovereign Grace Music:Christ Will Be My Hideaway,0,,
3950,2021-03-09 02:16,Hillsong Worship,Take Heart (MMXX),333813,Hillsong Worship:Take Heart (MMXX),1,Take Heart (Again),2kEOVT4a8BoYqcRw4Mw5FB
3951,2021-03-09 02:21,Hope Darst,Peace Be Still,320173,Hope Darst:Peace Be Still,0,,
3952,2021-03-09 02:25,Cory Asbury,Dear God - Acoustic,217373,Cory Asbury:Dear God - Acoustic,0,,
3953,2021-03-09 02:28,Tauren Wells,Famous For (I Believe),206955,Tauren Wells:Famous For (I Believe),0,,
3954,2021-03-09 12:59,Tauren Wells,Famous For (I Believe),35446,Tauren Wells:Famous For (I Believe),0,,
3955,2021-03-09 13:03,Cross Point Music,Even More,259946,Cross Point Music:Even More,1,Even More,595TvoBiHlnsvslfVBrrMT
3956,2021-03-09 13:11,Leeland,Way Maker - Live,503240,Leeland:Way Maker - Live,0,,
3957,2021-03-09 13:17,Life.Church Worship,As You Are,326983,Life.Church Worship:As You Are,0,,
3958,2021-03-09 13:21,Mack Brock,Your Presence Is A Promise - Live,256000,Mack Brock:Your Presence Is A Promise - Live,0,,
3959,2021-03-09 13:25,Sean Curran,Catch Me Singing,225830,Sean Curran:Catch Me Singing,0,,
3960,2021-03-09 15:40,Sean Curran,Catch Me Singing,108236,Sean Curran:Catch Me Singing,0,,
3961,2021-03-09 15:44,LO Worship,Compass,279503,LO Worship:Compass,0,,
3962,2021-03-09 15:48,Temitope,Be the One - Live,257299,Temitope:Be the One - Live,0,,
3963,2021-03-09 15:52,Will Morrison,All Things Possible,241558,Will Morrison:All Things Possible,0,,
3964,2021-03-09 16:01,Bethel Music,God of Revival - Live,515387,Bethel Music:God of Revival - Live,0,,
3965,2021-03-09 16:05,The Worship Initiative,Miracle or Not (Live),247973,The Worship Initiative:Miracle or Not (Live),0,,
3966,2021-03-09 16:10,Mack Brock,Bless The One - Live,298520,Mack Brock:Bless The One - Live,0,,
3967,2021-03-09 16:15,I AM THEY,Faithful God,210013,I AM THEY:Faithful God,0,,
3968,2021-03-09 16:18,Mitch Wong,Still On the Throne,123605,Mitch Wong:Still On the Throne,0,,
3969,2021-03-09 17:46,Mitch Wong,Still On the Throne,112312,Mitch Wong:Still On the Throne,0,,
3970,2021-03-09 17:51,Highlands Worship,Heaven Is My Home,263962,Highlands Worship:Heaven Is My Home,0,,
3971,2021-03-09 17:57,Tasha Cobbs Leonard,Pour It Out - Live,329727,Tasha Cobbs Leonard:Pour It Out - Live,0,,
3972,2021-03-09 18:02,Red Rocks Worship,Echo Holy (Live from Littleton),313082,Red Rocks Worship:Echo Holy (Live from Littleton),0,,
3973,2021-03-09 18:07,Phil Wickham,Battle Belongs,287532,Phil Wickham:Battle Belongs,0,,
3974,2021-03-09 18:11,Junior Garr,Waters - Acoustic,239701,Junior Garr:Waters - Acoustic,0,,
3975,2021-03-09 18:16,Hillsong Young & Free,Uncomplicated - Live,349000,Hillsong Young & Free:Uncomplicated - Live,1,All Of My Best Friends,3ge06lwFn2X4s5UxN5Rj70
3976,2021-03-09 18:26,catch the fire music,We Love Your Name,555657,catch the fire music:We Love Your Name,0,,
3977,2021-03-09 18:34,Housefires,Lift You High - Live,477513,Housefires:Lift You High - Live,0,,
3978,2021-03-09 18:38,Life.Church Worship,Never Will,278200,Life.Church Worship:Never Will,0,,
3979,2021-03-09 18:43,Jon Reddick,Keep Me Near,270737,Jon Reddick:Keep Me Near,0,,
3980,2021-03-09 18:52,All Nations Music,Yahweh (feat. Matthew Stevenson & Chandler Moore),570629,All Nations Music:Yahweh (feat. Matthew Stevenson & Chandler Moore),0,,
3981,2021-03-09 18:57,Rend Collective,I CHOOSE TO WORSHIP,266946,Rend Collective:I CHOOSE TO WORSHIP,0,,
3982,2021-03-09 18:57,Jesus Culture,More Than Enough - Live,27581,Jesus Culture:More Than Enough - Live,0,,
3983,2021-03-09 19:43,Jesus Culture,More Than Enough - Live,488783,Jesus Culture:More Than Enough - Live,0,,
3984,2021-03-09 19:48,River Valley Worship,Real Thing,308884,River Valley Worship:Real Thing,0,,
3985,2021-03-09 19:52,Jonathan Traylor,You Get The Glory,232012,Jonathan Traylor:You Get The Glory,0,,
3986,2021-03-09 19:56,The Worship Initiative,What a Friend We Have in Jesus,274986,The Worship Initiative:What a Friend We Have in Jesus,0,,
3987,2021-03-09 20:00,We Are Messengers,Come See (Glory Hallelujah),234748,We Are Messengers:Come See (Glory Hallelujah),0,,
3988,2021-03-09 20:07,Kim Walker-Smith,Protector - Live,408063,Kim Walker-Smith:Protector - Live,0,,
3989,2021-03-09 20:10,Jon Reddick,The Power of Your Name,164035,Jon Reddick:The Power of Your Name,0,,
3990,2021-03-09 23:19,Jon Reddick,The Power of Your Name,231335,Jon Reddick:The Power of Your Name,0,,
3991,2021-03-09 23:24,Rita Springer,Midnight - Radio Version,303141,Rita Springer:Midnight - Radio Version,0,,
3992,2021-03-09 23:28,The War Within,Good Grace (Almost Acapella),238186,The War Within:Good Grace (Almost Acapella),0,,
3993,2021-03-09 23:32,Josh Baldwin,Into the Wild,237946,Josh Baldwin:Into the Wild,0,,
3994,2021-03-09 23:33,Lydia Laird,Hallelujah Even Here,112226,Lydia Laird:Hallelujah Even Here,0,,
3995,2021-03-10 00:07,Lydia Laird,Hallelujah Even Here,92640,Lydia Laird:Hallelujah Even Here,0,,
3996,2021-03-10 00:13,Austin & Lindsey Adamec,You Keep Your Word - Live,323479,Austin & Lindsey Adamec:You Keep Your Word - Live,0,,
3997,2021-03-10 00:18,Mission House,Never See the End,314693,Mission House:Never See the End,0,,
3998,2021-03-10 00:23,Mosaic MSC,Fountain (I Am Good) - Live,318874,Mosaic MSC:Fountain (I Am Good) - Live,0,,
3999,2021-03-10 00:27,Koryn Hawthorne,How Great,223086,Koryn Hawthorne:How Great,0,,
4000,2021-03-10 00:29,Housefires,I’ll Give Thanks,133931,Housefires:I’ll Give Thanks,0,,
4001,2021-03-10 00:45,Housefires,I’ll Give Thanks,98724,Housefires:I’ll Give Thanks,0,,
4002,2021-03-10 00:49,Matt Redman,The Same Jesus - Single Version,225996,Matt Redman:The Same Jesus - Single Version,0,,
4003,2021-03-10 00:56,Hillsong Young & Free,Lord Send Revival - Live,404040,Hillsong Young & Free:Lord Send Revival - Live,0,,
4004,2021-03-10 01:02,FAITHFUL,A Woman,320626,FAITHFUL:A Woman,0,,
4005,2021-03-10 01:18,Hillsong Worship,Agnus Dei / King Of Kings,352072,Hillsong Worship:Agnus Dei / King Of Kings,0,,
4006,2021-03-10 03:02,Hillsong Worship,Agnus Dei / King Of Kings,51041,Hillsong Worship:Agnus Dei / King Of Kings,0,,
4007,2021-03-10 03:07,JUDAH.,The Getting Through,324430,JUDAH.:The Getting Through,0,,
4008,2021-03-10 03:13,Elevation Worship,Available (Morning & Evening),349002,Elevation Worship:Available (Morning & Evening),0,,
4009,2021-03-10 03:21,Brandon Lake,House Of Miracles - Live,453980,Brandon Lake:House Of Miracles - Live,0,,
4010,2021-03-10 03:26,Red Rocks Worship,Never Leave,286987,Red Rocks Worship:Never Leave,0,,
4011,2021-03-10 03:37,The Belonging Co,Turn Your Eyes - Live,707470,The Belonging Co:Turn Your Eyes - Live,0,,
4012,2021-03-10 03:44,Vineyard Worship,Sons and Daughters,407342,Vineyard Worship:Sons and Daughters,0,,
4013,2021-03-10 03:49,CeCe Winans,Believe For It - Live,317281,CeCe Winans:Believe For It - Live,0,,
4014,2021-03-10 23:24,CeCe Winans,Believe For It - Live,20539,CeCe Winans:Believe For It - Live,0,,
4015,2021-03-11 01:53,Hillsong Worship,Agnus Dei / King Of Kings,7870,Hillsong Worship:Agnus Dei / King Of Kings,0,,
4016,2021-03-12 01:15,Hillsong Worship,Agnus Dei / King Of Kings,476972,Hillsong Worship:Agnus Dei / King Of Kings,0,,
4017,2021-03-12 01:20,Hillsong Worship,King Of Kings (Praise),285160,Hillsong Worship:King Of Kings (Praise),0,,
4018,2021-03-12 01:25,Hillsong Worship,How Can You Refuse Him Now (Pilgrimage),303106,Hillsong Worship:How Can You Refuse Him Now (Pilgrimage),0,,
4019,2021-03-12 01:27,Hillsong Worship,Isaiah 53:1-6 (Profession),120013,Hillsong Worship:Isaiah 53:1-6 (Profession),0,,
4020,2021-03-12 01:32,Hillsong Worship,Man Of Sorrows (Passion),300560,Hillsong Worship:Man Of Sorrows (Passion),0,,
4021,2021-03-12 01:36,We The Kingdom,Take Me On A Ride,249470,We The Kingdom:Take Me On A Ride,0,,
4022,2021-03-12 17:05,CeCe Winans,Believe For It - Live,502333,CeCe Winans:Believe For It - Live,0,,
4023,2021-03-12 17:08,Pat Barrett,As For Me (feat. Chris Tomlin),192980,Pat Barrett:As For Me (feat. Chris Tomlin),0,,
4024,2021-03-12 17:13,FAITHFUL,A Woman,320626,FAITHFUL:A Woman,0,,
4025,2021-03-12 17:20,Hillsong Worship,Agnus Dei / King Of Kings,402973,Hillsong Worship:Agnus Dei / King Of Kings,0,,
4026,2021-03-12 17:25,JUDAH.,The Getting Through,324430,JUDAH.:The Getting Through,0,,
4027,2021-03-12 17:31,Elevation Worship,Available (Morning & Evening),349001,Elevation Worship:Available (Morning & Evening),0,,
4028,2021-03-12 17:39,Brandon Lake,House Of Miracles - Live,453980,Brandon Lake:House Of Miracles - Live,0,,
4029,2021-03-12 17:43,Red Rocks Worship,Never Leave,286987,Red Rocks Worship:Never Leave,0,,
4030,2021-03-12 17:55,The Belonging Co,Turn Your Eyes - Live,707470,The Belonging Co:Turn Your Eyes - Live,0,,
4031,2021-03-12 18:03,Elevation Worship,Graves Into Gardens (Live),452499,Elevation Worship:Graves Into Gardens (Live),0,,
4032,2021-03-12 18:09,Vineyard Worship,Sons and Daughters,407342,Vineyard Worship:Sons and Daughters,0,,
4033,2021-03-12 18:22,Israel & New Breed,Hymn of Breakthrough,725949,Israel & New Breed:Hymn of Breakthrough,0,,
4034,2021-03-12 18:26,Pat Barrett,Morning By Morning,260138,Pat Barrett:Morning By Morning,0,,
4035,2021-03-12 18:29,Evan Craft,Be My Shalom - English,187943,Evan Craft:Be My Shalom - English,0,,
4036,2021-03-12 18:34,Enterline,At the Sound of Your Name,324237,Enterline:At the Sound of Your Name,0,,
4037,2021-03-12 18:38,Vertical Worship,Faithful Now,234560,Vertical Worship:Faithful Now,0,,
4038,2021-03-12 18:43,Hillsong Worship,Fresh Wind - Studio,273183,Hillsong Worship:Fresh Wind - Studio,1,Fresh Wind,5bCBMKuaHNpRCuPPVKtzlk
4039,2021-03-12 18:48,Red Rocks Worship,Now Here,324849,Red Rocks Worship:Now Here,0,,
4040,2021-03-12 18:58,Maverick City Music,Move Your Heart,621221,Maverick City Music:Move Your Heart,1,Move Your Heart,2LwhrCJxsqVn68V8CVzuCu
4041,2021-03-12 19:08,Brandon Lake,Just Like Heaven - Live,556540,Brandon Lake:Just Like Heaven - Live,0,,
4042,2021-03-12 19:14,Cody Carnes,Christ Be Magnified - Live At Passion 2020,369270,Cody Carnes:Christ Be Magnified - Live At Passion 2020,0,,
4043,2021-03-12 19:20,Mack Brock,Come Now - Live,375813,Mack Brock:Come Now - Live,0,,
4044,2021-03-12 19:25,REVERE,There Is No Higher Name - Live,294000,REVERE:There Is No Higher Name - Live,0,,
4045,2021-03-12 19:31,Vineyard Worship,You Don't Have To Lose Heart,354597,Vineyard Worship:You Don't Have To Lose Heart,0,,
4046,2021-03-12 19:41,CeCe Winans,King of Glory - Live,635360,CeCe Winans:King of Glory - Live,0,,
4047,2021-03-12 19:46,Highlands Worship,Thank You,273439,Highlands Worship:Thank You,0,,
4048,2021-03-12 19:46,Cory Asbury,Sparrows,4244,Cory Asbury:Sparrows,0,,
4049,2021-03-12 23:01,Cory Asbury,Sparrows,192803,Cory Asbury:Sparrows,0,,
4050,2021-03-12 23:04,Sean Curran,Ways,198591,Sean Curran:Ways,0,,
4051,2021-03-12 23:16,Sean Curran,Ways,193331,Sean Curran:Ways,0,,
4052,2021-03-12 23:25,The Belonging Co,Every Victory - Live,527794,The Belonging Co:Every Victory - Live,0,,
4053,2021-03-12 23:31,Passion,Breakthrough Miracle Power,352520,Passion:Breakthrough Miracle Power,0,,
4054,2021-03-12 23:38,Maverick City Music,The Story I'll Tell,435535,Maverick City Music:The Story I'll Tell,1,"Maverick City, Vol. 3 Pt. 2",1vlEWD1N2kcHWb8csMSVbh
4055,2021-03-12 23:45,Hillsong UNITED,Oceans (Where Feet May Fail) - Live From Madison Square Garden,443306,Hillsong UNITED:Oceans (Where Feet May Fail) - Live From Madison Square Garden,0,,
4056,2021-03-12 23:48,Pat Barrett,"Act Justly, Love Mercy, Walk Humbly",167406,"Pat Barrett:Act Justly, Love Mercy, Walk Humbly",0,,
4057,2021-03-12 23:56,Kari Jobe,The Blessing - Live,514665,Kari Jobe:The Blessing - Live,1,The Blessing,2elEVvWjPZltkotzcCwKvM
4058,2021-03-13 00:02,Matt Redman,All Praise - Acoustic,315279,Matt Redman:All Praise - Acoustic,0,,
4059,2021-03-13 00:06,Elevation Worship,Never Lost (Morning & Evening),282539,Elevation Worship:Never Lost (Morning & Evening),0,,
4060,2021-03-13 00:11,Hillsong UNITED,Another In The Fire - Studio,265518,Hillsong UNITED:Another In The Fire - Studio,0,,
4061,2021-03-13 00:20,Kari Jobe,First Love - Live,556854,Kari Jobe:First Love - Live,0,,
4062,2021-03-13 00:25,Influence Music,"Glory, Honor, Power - Live",307134,"Influence Music:Glory, Honor, Power - Live",0,,
4063,2021-03-13 00:31,Israel & New Breed,Promise Keeper,379619,Israel & New Breed:Promise Keeper,0,,
4064,2021-03-13 00:42,ONE HOUSE WORSHIP,Good,644838,ONE HOUSE WORSHIP:Good,0,,
4065,2021-03-13 00:47,Mariners Worship,Oh My Soul,305500,Mariners Worship:Oh My Soul,0,,
4066,2021-03-13 00:52,SEU Worship,Better,289428,SEU Worship:Better,0,,
4067,2021-03-13 00:57,Grace City,Come Into My Heart,315616,Grace City:Come Into My Heart,0,,
4068,2021-03-13 01:05,Maverick City Music,Champion,449704,Maverick City Music:Champion,1,You Hold It All Together,2c19UE2C1qOGQwzg1i7tx0
4069,2021-03-13 01:11,Hillsong UNITED,None But Jesus,371586,Hillsong UNITED:None But Jesus,0,,
4070,2021-03-13 01:15,Junior Garr,Culture of Love - Acoustic,253589,Junior Garr:Culture of Love - Acoustic,0,,
4071,2021-03-13 01:22,ICF Worship,Our Father - Live,420000,ICF Worship:Our Father - Live,0,,
4072,2021-03-13 01:26,Josh Baldwin,Evidence,241653,Josh Baldwin:Evidence,0,,
4073,2021-03-13 01:29,Gas Street Music,Yours (feat. Leeland),208179,Gas Street Music:Yours (feat. Leeland),0,,
4074,2021-03-13 01:34,JUDAH.,Don't Know If I Believe It,291285,JUDAH.:Don't Know If I Believe It,0,,
4075,2021-03-13 01:38,Jesus Culture,Miracles,218453,Jesus Culture:Miracles,0,,
4076,2021-03-13 01:51,Elle Limebear,Lord You Have My Heart - Live,217501,Elle Limebear:Lord You Have My Heart - Live,0,,
4077,2021-03-13 06:02,Elle Limebear,Lord You Have My Heart - Live,112418,Elle Limebear:Lord You Have My Heart - Live,0,,
4078,2021-03-13 06:08,Sovereign Grace Music,Christ Will Be My Hideaway,345266,Sovereign Grace Music:Christ Will Be My Hideaway,0,,
4079,2021-03-13 06:13,Hillsong Worship,Take Heart (MMXX),333813,Hillsong Worship:Take Heart (MMXX),1,Take Heart (Again),2kEOVT4a8BoYqcRw4Mw5FB
4080,2021-03-13 06:19,Hope Darst,Peace Be Still,320173,Hope Darst:Peace Be Still,0,,
4081,2021-03-13 06:22,Cory Asbury,Dear God - Acoustic,217373,Cory Asbury:Dear God - Acoustic,0,,
4082,2021-03-13 06:26,Tauren Wells,Famous For (I Believe),242401,Tauren Wells:Famous For (I Believe),0,,
4083,2021-03-13 06:30,Cross Point Music,Even More,259946,Cross Point Music:Even More,1,Even More,595TvoBiHlnsvslfVBrrMT
4084,2021-03-13 06:39,Leeland,Way Maker - Live,503240,Leeland:Way Maker - Live,0,,
4085,2021-03-13 06:44,Life.Church Worship,As You Are,326983,Life.Church Worship:As You Are,0,,
4086,2021-03-13 06:47,Mack Brock,Your Presence Is A Promise - Live,140590,Mack Brock:Your Presence Is A Promise - Live,0,,
4087,2021-03-13 06:52,Sean Curran,Catch Me Singing,334066,Sean Curran:Catch Me Singing,0,,
4088,2021-03-13 06:57,LO Worship,Compass,279504,LO Worship:Compass,0,,
4089,2021-03-13 07:01,Temitope,Be the One - Live,257299,Temitope:Be the One - Live,0,,
4090,2021-03-13 07:02,Will Morrison,All Things Possible,35770,Will Morrison:All Things Possible,0,,
4091,2021-03-13 07:02,Will Morrison,All Things Possible,567,Will Morrison:All Things Possible,0,,
4092,2021-03-13 07:02,Temitope,Be the One - Live,1493,Temitope:Be the One - Live,0,,
4093,2021-03-13 07:02,Circuit Rider Music,I Will Praise - Live,2768,Circuit Rider Music:I Will Praise - Live,0,,
4094,2021-03-13 07:06,Will Morrison,All Things Possible,241558,Will Morrison:All Things Possible,0,,
4095,2021-03-13 07:10,Circuit Rider Music,I Will Praise - Live,272976,Circuit Rider Music:I Will Praise - Live,0,,
4096,2021-03-13 07:19,Bethel Music,God of Revival - Live,515387,Bethel Music:God of Revival - Live,0,,
4097,2021-03-13 07:23,The Worship Initiative,Miracle or Not (Live),247973,The Worship Initiative:Miracle or Not (Live),0,,
4098,2021-03-13 07:28,Mack Brock,Bless The One - Live,298520,Mack Brock:Bless The One - Live,0,,
4099,2021-03-13 07:31,I AM THEY,Faithful God,210013,I AM THEY:Faithful God,0,,
4100,2021-03-13 07:35,Mitch Wong,Still On the Throne,235916,Mitch Wong:Still On the Throne,0,,
4101,2021-03-13 07:40,Highlands Worship,Heaven Is My Home,263962,Highlands Worship:Heaven Is My Home,0,,
4102,2021-03-13 07:45,Tasha Cobbs Leonard,Pour It Out - Live,329727,Tasha Cobbs Leonard:Pour It Out - Live,0,,
4103,2021-03-13 07:50,Red Rocks Worship,Echo Holy (Live from Littleton),313082,Red Rocks Worship:Echo Holy (Live from Littleton),0,,
4104,2021-03-13 07:55,Phil Wickham,Battle Belongs,287532,Phil Wickham:Battle Belongs,0,,
4105,2021-03-13 07:59,Junior Garr,Waters - Acoustic,239701,Junior Garr:Waters - Acoustic,0,,
4106,2021-03-13 08:05,Hillsong Young & Free,Uncomplicated - Live,349000,Hillsong Young & Free:Uncomplicated - Live,1,All Of My Best Friends,3ge06lwFn2X4s5UxN5Rj70
4107,2021-03-13 08:14,catch the fire music,We Love Your Name,555657,catch the fire music:We Love Your Name,0,,
4108,2021-03-13 08:22,Housefires,Lift You High - Live,477513,Housefires:Lift You High - Live,0,,
4109,2021-03-13 08:26,Life.Church Worship,Never Will,278200,Life.Church Worship:Never Will,0,,
4110,2021-03-13 08:31,Jon Reddick,Keep Me Near,270737,Jon Reddick:Keep Me Near,0,,
4111,2021-03-13 08:40,All Nations Music,Yahweh (feat. Matthew Stevenson & Chandler Moore),570629,All Nations Music:Yahweh (feat. Matthew Stevenson & Chandler Moore),0,,
4112,2021-03-13 08:45,Rend Collective,I CHOOSE TO WORSHIP,266946,Rend Collective:I CHOOSE TO WORSHIP,0,,
4113,2021-03-13 08:53,Jesus Culture,More Than Enough - Live,516363,Jesus Culture:More Than Enough - Live,0,,
4114,2021-03-13 08:59,River Valley Worship,Real Thing,308884,River Valley Worship:Real Thing,0,,
4115,2021-03-13 09:02,Jonathan Traylor,You Get The Glory,232012,Jonathan Traylor:You Get The Glory,0,,
4116,2021-03-13 09:07,The Worship Initiative,What a Friend We Have in Jesus,274986,The Worship Initiative:What a Friend We Have in Jesus,0,,
4117,2021-03-13 09:11,We Are Messengers,Come See (Glory Hallelujah),234748,We Are Messengers:Come See (Glory Hallelujah),0,,
4118,2021-03-13 09:18,Kim Walker-Smith,Protector - Live,408063,Kim Walker-Smith:Protector - Live,0,,
4119,2021-03-13 09:24,Jon Reddick,The Power of Your Name,395371,Jon Reddick:The Power of Your Name,0,,
4120,2021-03-13 09:29,Rita Springer,Midnight - Radio Version,303141,Rita Springer:Midnight - Radio Version,0,,
